score,sentiment,word
2.6,1,aplenty
2.6,1,formerly
2.6,1,nesspreso
2.6,1,chemist
2.6,1,freestanding
2.6,1,emilia
2.6,1,motorways
2.6,1,hepful
2.6,1,stsff
2.6,1,monkey
2.6,1,stafe
2.6,1,volunteered
2.6,1,marine
2.6,1,bling
2.6,1,dixon
2.6,1,swedish
2.6,1,happiest
2.6,1,malaysian
2.6,1,sunotel
2.6,1,royals
2.6,1,chech
2.6,1,predictable
2.6,1,viennart
2.6,1,sculpture
2.6,1,serpentine
2.6,1,aeroport
2.6,1,bountiful
2.6,1,brekfest
2.6,1,brainer
2.6,1,josef
2.6,1,claw
2.6,1,italians
2.6,1,fuller
2.6,1,intriguing
2.6,1,foh
2.6,1,versatile
2.6,1,bistro
2.6,1,universally
2.6,1,warmness
2.6,1,heterofriendly
2.6,1,ery
2.6,1,buci
2.6,1,favourably
2.6,1,technological
2.6,1,appreciates
2.6,1,luxuary
2.6,1,hazlitt
2.6,1,tunes
2.6,1,londen
2.6,1,oxfords
2.6,1,philosophy
2.6,1,bob
2.6,1,raymond
2.6,1,glitzy
2.6,1,tara
2.6,1,park
2.6,1,necessities
2.6,1,decoration
2.6,1,pros
2.6,1,sim
2.6,1,grandchildren
2.6,1,huge
2.6,1,trams
2.6,1,balcony
2.6,1,dietary
2.6,1,conservatory
2.6,1,sea
2.6,1,bikes
2.6,1,upcoming
2.6,1,breaky
2.6,1,recepcion
2.6,1,samsung
2.6,1,congratulated
2.6,1,sooooooo
2.6,1,timers
2.6,1,fullers
2.6,1,dorset
2.6,1,georges
2.6,1,mosaic
2.6,1,darling
2.6,1,jolly
2.6,1,emma
2.6,1,softness
2.6,1,bonuses
2.6,1,sanderson
2.5,1,port
2.5,1,sushi
2.5,1,bday
2.5,1,surrounded
2.5,1,nightlife
2.5,1,hall
2.5,1,breads
2.5,1,novel
2.5,1,str
2.5,1,bicycles
2.5,1,exotic
2.5,1,thankful
2.5,1,specialy
2.5,1,ottoman
2.5,1,bonay
2.5,1,personel
2.5,1,vista
2.5,1,mojitos
2.5,1,japanese
2.5,1,professionally
2.5,1,crepes
2.5,1,throughly
2.5,1,patisseries
2.5,1,hoxton
2.5,1,helping
2.5,1,bicycle
2.5,1,town
2.5,1,enhanced
2.5,1,hipster
2.5,1,icing
2.5,1,public
2.5,1,omelettes
2.5,1,fruits
2.5,1,partners
2.5,1,justice
2.5,1,secret
2.5,1,short
2.5,1,bartenders
2.5,1,catching
2.5,1,destination
2.5,1,butler
2.5,1,aesthetically
2.5,1,scott
2.5,1,luxury
2.5,1,inexpensive
2.5,1,inspired
2.5,1,tradition
2.5,1,av
2.5,1,cellphone
2.5,1,manor
2.5,1,baguettes
2.5,1,helped
2.5,1,et
2.5,1,snacks
2.5,1,commend
2.5,1,cyclists
2.5,1,tec
2.5,1,range
2.5,1,salon
2.5,1,secure
2.5,1,backwards
2.5,1,wide
2.5,1,interest
2.5,1,andaz
2.5,1,striking
2.5,1,libertine
2.5,1,suburbs
2.5,1,advices
2.5,1,romanian
2.5,1,strategically
2.5,1,lunches
2.4,1,cooperation
2.4,1,plunge
2.4,1,terminal
2.4,1,north
2.4,1,marathon
2.4,1,heineken
2.4,1,indigo
2.4,1,community
2.4,1,formed
2.4,1,personell
2.4,1,northern
2.4,1,extremely
2.4,1,kindly
2.4,1,assist
2.4,1,useful
2.4,1,fort
2.4,1,matinee
2.4,1,kaiserhof
2.4,1,lands
2.4,1,retains
2.4,1,excell
2.4,1,bonne
2.4,1,rembrandtplein
2.4,1,ciel
2.4,1,embedded
2.4,1,spared
2.4,1,oils
2.4,1,crisis
2.4,1,flemings
2.4,1,arsenal
2.4,1,businesslike
2.4,1,buttery
2.4,1,easly
2.4,1,therein
2.4,1,professionality
2.4,1,aquarium
2.4,1,ameneties
2.4,1,laundrette
2.4,1,outfitted
2.4,1,raphael
2.4,1,definitelly
2.4,1,alleys
2.4,1,graet
2.4,1,ruby
2.4,1,workspace
2.4,1,excursion
2.4,1,campus
2.4,1,overamstel
2.4,1,cia
2.4,1,cleanless
2.4,1,diverse
2.4,1,hackney
2.4,1,happier
2.4,1,downtown
2.4,1,eye
2.4,1,remembering
2.4,1,interactive
2.4,1,nearby
2.4,1,twist
2.4,1,sloane
2.4,1,lane
2.4,1,including
2.4,1,slick
2.4,1,shiny
2.4,1,accessible
2.4,1,mint
2.4,1,juices
2.4,1,penny
2.4,1,access
2.4,1,neatly
2.4,1,brisk
2.4,1,apprehensive
2.4,1,terraced
2.4,1,suprise
2.4,1,link
2.4,1,abd
2.4,1,oyster
2.4,1,roman
2.4,1,expo
2.4,1,stop
2.4,1,right
2.4,1,swiss
2.4,1,spec
2.4,1,moment
2.4,1,enquiries
2.3,1,passes
2.3,1,blackout
2.3,1,sparkling
2.3,1,willesden
2.3,1,grooming
2.3,1,navy
2.3,1,copying
2.3,1,ststion
2.3,1,eveywhere
2.3,1,troxy
2.3,1,cu
2.3,1,siro
2.3,1,atmosfere
2.3,1,lourdes
2.3,1,lv
2.3,1,whitch
2.3,1,raved
2.3,1,guns
2.3,1,prosciutto
2.3,1,grind
2.3,1,stockings
2.3,1,segway
2.3,1,emperor
2.3,1,lindon
2.3,1,abstract
2.3,1,concergie
2.3,1,athenee
2.3,1,havana
2.3,1,kessington
2.3,1,rrom
2.3,1,sumptious
2.3,1,gaul
2.3,1,formidable
2.3,1,seekers
2.3,1,pea
2.3,1,yana
2.3,1,recomendable
2.3,1,poplar
2.3,1,darren
2.3,1,reed
2.3,1,controllers
2.3,1,artists
2.3,1,restoring
2.3,1,amendments
2.3,1,cask
2.3,1,pertschy
2.3,1,snugly
2.3,1,holy
2.3,1,tix
2.3,1,fawning
2.3,1,andreea
2.3,1,damm
2.3,1,stationed
2.3,1,confortble
2.3,1,ashburn
2.3,1,stowed
2.3,1,ola
2.3,1,lavazza
2.3,1,tranport
2.3,1,scape
2.3,1,chapeau
2.3,1,youd
2.3,1,rafa
2.3,1,armani
2.3,1,extremeley
2.3,1,pk
2.3,1,voila
2.3,1,coperative
2.3,1,restourants
2.3,1,intl
2.3,1,sprained
2.3,1,nacho
2.3,1,vincci
2.3,1,recaption
2.3,1,solitude
2.3,1,direkt
2.3,1,locatation
2.3,1,deferent
2.3,1,jaume
2.3,1,nieces
2.3,1,causal
2.3,1,carpaccio
2.3,1,windermere
2.3,1,interier
2.3,1,armee
2.3,1,outwith
2.3,1,domo
2.3,1,authors
2.3,1,fois
2.3,1,wiuld
2.3,1,moms
2.3,1,carefree
2.3,1,mach
2.3,1,nippy
2.3,1,ballons
2.3,1,vaugirard
2.3,1,evrething
2.3,1,parkland
2.3,1,savour
2.3,1,landlord
2.3,1,marias
2.3,1,embarking
2.3,1,remeber
2.3,1,cleand
2.3,1,vlean
2.3,1,streer
2.3,1,hem
2.3,1,revive
2.3,1,thumps
2.3,1,kool
2.3,1,carnation
2.3,1,crip
2.3,1,neeed
2.3,1,europa
2.3,1,ceilinged
2.3,1,julio
2.3,1,sanctum
2.3,1,excepting
2.3,1,carful
2.3,1,lagguge
2.3,1,reunion
2.3,1,adressed
2.3,1,spittalfields
2.3,1,ggod
2.3,1,atraction
2.3,1,filet
2.3,1,scandi
2.3,1,yachts
2.3,1,actor
2.3,1,helzear
2.3,1,mediteranean
2.3,1,hood
2.3,1,reinforced
2.3,1,charts
2.3,1,mart
2.3,1,cordon
2.3,1,bourgogne
2.3,1,dormer
2.3,1,porterage
2.3,1,captivating
2.3,1,varenne
2.3,1,yuri
2.3,1,randall
2.3,1,accoutrements
2.3,1,jave
2.3,1,domodossola
2.3,1,custard
2.3,1,florist
2.3,1,hottel
2.3,1,mocktails
2.3,1,effel
2.3,1,coordinating
2.3,1,recomendation
2.3,1,vino
2.3,1,drake
2.3,1,fiera
2.3,1,stafd
2.3,1,paired
2.3,1,cobra
2.3,1,tic
2.3,1,crescent
2.3,1,cz
2.3,1,finchley
2.3,1,stiffness
2.3,1,fahad
2.3,1,snakes
2.3,1,allan
2.3,1,tania
2.3,1,voltaire
2.3,1,peers
2.3,1,vito
2.3,1,intentioned
2.3,1,stanstead
2.3,1,keenly
2.3,1,conceivable
2.3,1,calories
2.3,1,holtel
2.3,1,grandchild
2.3,1,touristing
2.3,1,pt
2.3,1,barca
2.3,1,agsin
2.3,1,flamboyant
2.3,1,souls
2.3,1,gracefully
2.3,1,lychee
2.3,1,ricky
2.3,1,academie
2.3,1,lions
2.3,1,enthusiam
2.3,1,apreciated
2.3,1,tranportation
2.3,1,flapjack
2.3,1,agen
2.3,1,gemma
2.3,1,alrhough
2.3,1,barber
2.3,1,nde
2.3,1,canalside
2.3,1,buz
2.3,1,sekt
2.3,1,gustave
2.3,1,peletier
2.3,1,compy
2.3,1,courtesies
2.3,1,henk
2.3,1,hummus
2.3,1,barges
2.3,1,pumpkin
2.3,1,croquettes
2.3,1,kamer
2.3,1,sling
2.3,1,cotswolds
2.3,1,godfrey
2.3,1,traditions
2.3,1,madison
2.3,1,loving
2.3,1,israeli
2.3,1,alonso
2.3,1,compassionate
2.3,1,hotelrooms
2.3,1,jonas
2.3,1,su
2.3,1,capitol
2.3,1,spaniards
2.3,1,aj
2.3,1,preserving
2.3,1,owen
2.3,1,conceptual
2.3,1,provincial
2.3,1,pears
2.3,1,grazia
2.3,1,treasures
2.3,1,danced
2.3,1,cliff
2.3,1,converge
2.3,1,picnics
2.3,1,amply
2.3,1,acommodating
2.3,1,centraly
2.3,1,chorizo
2.3,1,firework
2.3,1,author
2.3,1,pico
2.3,1,blending
2.3,1,eglise
2.3,1,thrill
2.3,1,chillout
2.3,1,weel
2.3,1,transiting
2.3,1,terrazza
2.3,1,ismail
2.3,1,moodpad
2.3,1,conveniente
2.3,1,shes
2.3,1,suzan
2.3,1,transportion
2.3,1,terminate
2.3,1,sportive
2.3,1,davide
2.3,1,qui
2.3,1,plentyful
2.3,1,lits
2.3,1,hilly
2.3,1,calmer
2.3,1,roomis
2.3,1,pascal
2.3,1,haussman
2.3,1,sensitively
2.3,1,georgina
2.3,1,tranquilo
2.3,1,champange
2.3,1,riendly
2.3,1,playlists
2.3,1,ginormous
2.3,1,peking
2.3,1,foodcourt
2.3,1,hubbys
2.3,1,pickpocketed
2.3,1,biccies
2.3,1,knacks
2.3,1,romana
2.3,1,aromas
2.3,1,ramon
2.3,1,trattoria
2.3,1,concirge
2.3,1,stylishness
2.3,1,portraits
2.3,1,bratislava
2.3,1,cannal
2.3,1,amusement
2.3,1,ithe
2.3,1,highways
2.3,1,helpsome
2.3,1,shortish
2.3,1,ethnic
2.3,1,habitaciones
2.3,1,ralph
2.3,1,congratulation
2.3,1,mire
2.3,1,carey
2.3,1,eapecially
2.3,1,karpo
2.3,1,goos
2.3,1,hungover
2.3,1,professor
2.3,1,showerheads
2.3,1,barring
2.3,1,brekafast
2.3,1,jagged
2.3,1,lanka
2.3,1,apartman
2.3,1,servis
2.3,1,cath
2.3,1,multinational
2.3,1,minites
2.3,1,comptoir
2.3,1,flixable
2.3,1,ahmad
2.3,1,tatiana
2.3,1,avoids
2.3,1,cozzy
2.3,1,cosiest
2.3,1,beech
2.3,1,petits
2.3,1,abdel
2.3,1,skye
2.3,1,royally
2.3,1,vienese
2.3,1,howard
2.3,1,hussein
2.3,1,famillia
2.3,1,tote
2.3,1,loire
2.3,1,exuded
2.3,1,gervasi
2.3,1,omeletes
2.3,1,maintined
2.3,1,clam
2.3,1,manny
2.3,1,avenida
2.3,1,roofdeck
2.3,1,vitra
2.3,1,sail
2.3,1,blackbird
2.3,1,collects
2.3,1,nuria
2.3,1,uprated
2.3,1,rendition
2.3,1,peacefully
2.3,1,cleam
2.3,1,cruising
2.3,1,christophe
2.3,1,tu
2.3,1,catchy
2.3,1,definetley
2.3,1,chams
2.3,1,berkeley
2.3,1,smothering
2.3,1,shank
2.3,1,rroms
2.3,1,backgrounds
2.3,1,elise
2.3,1,shiphol
2.3,1,mim
2.3,1,jealous
2.3,1,tireless
2.3,1,monopoly
2.3,1,divinely
2.3,1,utilising
2.3,1,reakky
2.3,1,tamise
2.3,1,ns
2.3,1,oppersite
2.3,1,osman
2.3,1,metropolis
2.3,1,phenominal
2.3,1,maresme
2.3,1,airs
2.3,1,sri
2.3,1,centred
2.3,1,auditor
2.3,1,bel
2.3,1,arrivel
2.3,1,boyds
2.3,1,soas
2.3,1,creperies
2.3,1,downloaded
2.3,1,gates
2.3,1,isaac
2.3,1,beatriz
2.3,1,jay
2.3,1,serv
2.3,1,amputee
2.3,1,exhibit
2.3,1,mills
2.3,1,waw
2.3,1,spitalfield
2.3,1,fuzz
2.3,1,placid
2.3,1,comofortable
2.3,1,yards
2.3,1,skylounge
2.3,1,doctor
2.3,1,cocktail
2.3,1,linen
2.3,1,flawless
2.3,1,restored
2.3,1,importantly
2.3,1,ride
2.3,1,wedding
2.3,1,peace
2.3,1,deli
2.3,1,mints
2.3,1,extensive
2.3,1,pure
2.3,1,centrum
2.3,1,husbands
2.3,1,home
2.3,1,mtrs
2.3,1,monumental
2.3,1,gigs
2.3,1,astounding
2.3,1,specialty
2.3,1,parallel
2.3,1,izakaya
2.3,1,rainshower
2.3,1,crutches
2.3,1,valued
2.3,1,technology
2.2,1,upmarket
2.2,1,britain
2.2,1,candle
2.2,1,sited
2.2,1,mars
2.2,1,absolutly
2.2,1,heliport
2.2,1,conditioned
2.2,1,places
2.2,1,interactions
2.2,1,especialy
2.2,1,fires
2.2,1,zones
2.2,1,patisserie
2.2,1,therapy
2.2,1,exam
2.2,1,catalan
2.2,1,tucked
2.2,1,strand
2.2,1,questions
2.2,1,transfers
2.2,1,marco
2.2,1,unexpected
2.2,1,astonishing
2.2,1,gourmet
2.2,1,accomodations
2.2,1,laid
2.2,1,return
2.2,1,locals
2.2,1,bike
2.2,1,sample
2.2,1,evrey
2.2,1,coure
2.2,1,blues
2.2,1,twists
2.2,1,bobs
2.2,1,chinois
2.2,1,mornington
2.2,1,hearth
2.2,1,olivier
2.2,1,noce
2.2,1,quiche
2.2,1,jane
2.2,1,kingsley
2.2,1,largish
2.2,1,confidently
2.2,1,techie
2.2,1,centric
2.2,1,ste
2.2,1,argentina
2.2,1,familyroom
2.2,1,marceau
2.2,1,fanciest
2.2,1,entertained
2.2,1,contributing
2.2,1,lauren
2.2,1,ruben
2.2,1,hor
2.2,1,strait
2.2,1,berners
2.2,1,comfrotable
2.2,1,talkie
2.2,1,humble
2.2,1,recepci
2.2,1,creativity
2.2,1,qualite
2.2,1,mock
2.2,1,whisk
2.2,1,pent
2.2,1,wiev
2.2,1,balconys
2.2,1,exceed
2.2,1,themed
2.2,1,gerkin
2.2,1,charcuterie
2.2,1,restsurant
2.2,1,argentinian
2.2,1,sooooo
2.2,1,countless
2.2,1,beamed
